cafe_name,avg_rating,review,indv_rating,review_date,latitude,longtitude
For Five Coffee Roasters,4.5,Great Gotham Mocha.  Awesome unique coffee shop if you're looking for good coffee that's not a chain.,4.0,12/9/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Great coffee spot with a lot of TLC going into the making of the beverages. Place can also draw quite a crowd sometimes so you end up getting caught in the doorway which is not the best line configuration in my mind. While the drinks are good, For Five is a bit sterile and doesn't have that warm and cozy vibe inherent in many coffee joints. Maybe the vaulted ceiling or everything being very white, which doesn't do it for me. So I pick up and go. Oh, and I am not always a big fan of this purist only one size being served. That's not a deal breaker for me though lol",4.0,2/6/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,I seriously thought about rating it a 4. I have to say since being in New York this is the freshest coffee I've ever tasted. It's rare to find a service that tastes like the coffee just came off the roaster. I considered rating it a 4 for the following reason:  -The service is inconsistent. The manager has been phenomenal and welcoming every time I've gone in. The rest of the staff however lacks the same enthusiasm or even welcoming gestures. This effort to connect is important.  This coffee shop has done what many can't in the quick hustle and bustle of New York. It's not a sit down place. But it's damn good coffee. This pails in comparison to anything like Starbucks. If any improvements were made it would be to possibly offer a pour over option. The coffee speaks for itself which is why I rated it 5 stars. Well done!,5.0,8/28/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,Clean. Great customer service. Excellent coffee. Free infused water. I got my order wrong and they corrected it no problem. This is a fabulous gem right off Times Square.,5.0,11/24/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,Definitely a 5***** latte experience here.  Thank you for the time and effort you put into these little cups of heaven.    NB NO restrooms. :-(,5.0,2/24/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Disappointing. I got a cortado and an almond croissant. The cortado was fine and maybe slightly above average, but not amazing. The croissant on the other hand, was mediocre bordering on not worth the calories. It was literally so crunchy on the ends that it was closer to a cracker than bread and didn't have any of the usual almond paste inside. The dead center was tolerable, but just.",5.0,7/6/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Such a great vibe in this place. It's modern and sleek, with really great design elements through out. I stopped by on a Wednesday afternoon and while crowded, the line moved quickly and I snagged a table in the back to sit for a while. The coffee is delicious- I tried the cold brew and it was one of the best I've had. Highly recommend!",5.0,6/14/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Got the lavender soy latte which was pretty good, came out to $6. No complaints on the coffee. The interior was spacious and seemed like a great place to work. Would recommend.",5.0,1/19/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,I'm a big coffee snob and this place Had one of the best lavender mocha ice coffee I have had since I discovered them in Savannah. The baristas are so nice too! Great place!!,5.0,3/21/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,I went here a little before 8AM. It was completely empty and the barista was incredibly nice and knowledgeable. I recommend The Louie - their take on a New Orleans iced coffee. It's a cold brew with half n half and maple syrup. Delicious.,4.0,1/17/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,Their cold brew is pretty good!  Visited in October and their nitro cold brew was no long serving...  Really want to try it!  The 42nd street store has classic interior design.   Comfortable sitting and quiet surrounding for couples and friends to hangout in the afternoon.,5.0,11/23/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"This was the best cup of coffee ever! I tried The Five which is coffee, espresso, mocha, cream, and orange juice (named for the 5 NY boroughs). It is of course served with great latte art and an orange peel inside. The coffee was so smooth and delicious and the other flavors were complimentary of each other and not overly sweet as I had feared. What a treat! This coffee puts my previous favorite, a stout latte in second...that's how good it was. A cute shop and friendly staff. A little gem in otherwise overly commercialized Midtown. I will go here every visit to NYC now. Only wish I had discovered it on my first day. Five for Five",4.0,7/12/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"There's better in the neighborhood. Pret A Manger is half a block away and has much better organic coffee, and more importantly, much more reasonable prices. Crazy expensive here.",4.0,6/5/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"I've looked around for a better coffee in New York rather than the more traditional coffee shop, this one stands out the most. Baristas are so nice and give you a glimpse of how they pull coffee and make creative designs on every cup of coffee.",4.0,6/22/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Wandered past this on my walk to work and so glad I did.  Super friendly baristas, cool space and set up, including espresso machines that are integrated into the counter (would be curious to see the innards), and most importantly good coffee.",5.0,3/24/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Chill vibe and not too crowded around noon. Wished they had a larger seating area. Overall, not too shabby.",5.0,1/3/2018,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,Ordered an iced coffee and a hot chia coffee. Very good beverages and I recommend this place for a tasty cup of coffee.,4.0,5/25/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"I didn't think matcha lattes could taste any better than they do, until I walked into For Five. The barista will ask you what kind of milk you'd like with your matcha, you will have to choose between almond, macadamia, or regular milk. Choose the macadamia milk and welcome to heaven! This cute little coffee shop invited me in with their open and modern feel. I haven't tried the coffee yet but my coworkers enjoy their selection compared to other competitors.  Great customer service too! One afternoon, a barista was even walking around offering free food samples. Yummy!",5.0,1/27/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,A very nice latte and a good coffee option in an area full of good coffee options. Midtown west may kind of suck for food for the office crowd but at least we can still get wired.,4.0,3/27/2017,40.7578419,-73.983183891235
For Five Coffee Roasters,4.5,"Amen ! I work in Time Square and everything is a chain or tourist trap . Finally For Five opened up and we have our own local coffee shop ! I am a coffee lover and this coffee is seriously GOOD . They are Queens based and roast there own beans . Coffee is supper smooth and they have a few different roast to try . I spent time in Greece this summer and was so happy to see some "" Greek style"" coffees on the menu ( yes the owners are Greek ) I have only had a Fredo  Cappucino in Greece - so I am so happy to get one here in NYC . This place is a must try - hope they stick around !",3.0,2/6/2017,40.7578419,-73.983183891235
